id,entityids,type,filename,url,latest_change
162751,['RxNorm:3002'],DRUG_RESOURCE,cyclophosphamide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/cyclophosphamide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.477555
162811,['RxNorm:3008'],DRUG_RESOURCE,cyclosporine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/cyclosporine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.495758
162817,['RxNorm:1424911'],DRUG_RESOURCE,dabrafenib-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/dabrafenib-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.412477
162819,['RxNorm:3108'],DRUG_RESOURCE,dapsone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/dapsone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.489977
162741,['RxNorm:136198'],DRUG_RESOURCE,darifenacin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/darifenacin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.514021
163227,['RxNorm:3109'],DRUG_RESOURCE,daunorubicin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/daunorubicin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.532323
163193,['RxNorm:27340'],DRUG_RESOURCE,desflurane-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/desflurane-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.600490
163195,['RxNorm:3247'],DRUG_RESOURCE,desipramine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/desipramine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.621487
2620676,['RxNorm:734064'],DRUG_RESOURCE,desvenlafaxine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/desvenlafaxine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.385405
163243,['RxNorm:1876905'],DRUG_RESOURCE,deutetrabenazine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/deutetrabenazine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.551355
162831,['RxNorm:816346'],DRUG_RESOURCE,dexlansoprazole-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/dexlansoprazole-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.280276
162745,['RxNorm:3289'],DRUG_RESOURCE,dextromethorphan-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/dextromethorphan-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.569451
162773,['RxNorm:3322'],DRUG_RESOURCE,diazepam-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/diazepam-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.587723
3011372,['RxNorm:3328'],DRUG_RESOURCE,dibekacin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/dibekacin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.310892
162739,['RxNorm:3355'],DRUG_RESOURCE,diclofenac-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/diclofenac-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.837241
162771,['RxNorm:3407'],DRUG_RESOURCE,digoxin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/digoxin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.606688
162753,['RxNorm:3445'],DRUG_RESOURCE,dimercaprol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/dimercaprol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.818071
162827,['RxNorm:266856'],DRUG_RESOURCE,divalproex sodium-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/divalproex%20sodium-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.625903
162767,['RxNorm:68091'],DRUG_RESOURCE,dolasetron-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/dolasetron-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.645888
162783,['RxNorm:1433868'],DRUG_RESOURCE,dolutegravir-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/dolutegravir-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.666018
162851,['RxNorm:135447'],DRUG_RESOURCE,donepezil-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/donepezil-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.685443
163215,['RxNorm:3638'],DRUG_RESOURCE,doxepin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/doxepin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.682095
163301,['RxNorm:3639'],DRUG_RESOURCE,doxorubicin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/doxorubicin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.856792
163237,['RxNorm:224925'],DRUG_RESOURCE,dronabinol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/dronabinol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.704999
162911,['RxNorm:72625'],DRUG_RESOURCE,duloxetine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/duloxetine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.440731
163183,['RxNorm:195085'],DRUG_RESOURCE,efavirenz-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/efavirenz-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.513245
163223,['RxNorm:2049846'],DRUG_RESOURCE,elagolix-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/elagolix-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.723747
162895,['RxNorm:1547220'],DRUG_RESOURCE,eliglustat-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/eliglustat-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.742603
162873,['RxNorm:711942'],DRUG_RESOURCE,eltrombopag-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/eltrombopag-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.761346
163205,['RxNorm:3920'],DRUG_RESOURCE,enflurane-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/enflurane-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.684417
162913,['RxNorm:3995'],DRUG_RESOURCE,epirubicin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/epirubicin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.780203
163297,['RxNorm:2123125'],DRUG_RESOURCE,erdafitinib-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/erdafitinib-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.798982
162891,['RxNorm:4053'],DRUG_RESOURCE,erythromycin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/erythromycin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.817005
163143,['RxNorm:321988'],DRUG_RESOURCE,escitalopram-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/escitalopram-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.051285
162843,['RxNorm:283742'],DRUG_RESOURCE,esomeprazole-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/esomeprazole-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.535410
163275,['RxNorm:214555'],DRUG_RESOURCE,etanercept-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/etanercept-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.834974
162903,['RxNorm:448'],DRUG_RESOURCE,ethanol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/ethanol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.852824
162889,['RxNorm:4179'],DRUG_RESOURCE,etoposide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/etoposide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.871320
162871,['RxNorm:4337'],DRUG_RESOURCE,fentanyl-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/fentanyl-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.085730
162923,['RxNorm:797195'],DRUG_RESOURCE,fesoterodine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/fesoterodine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.888853
162849,['RxNorm:4441'],DRUG_RESOURCE,flecainide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/flecainide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.906429
162883,['RxNorm:1665509'],DRUG_RESOURCE,flibanserin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/flibanserin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.924117
163053,['RxNorm:4492'],DRUG_RESOURCE,fluorouracil-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/fluorouracil-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.557483
162929,['RxNorm:4493'],DRUG_RESOURCE,fluoxetine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/fluoxetine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.977711
163179,['RxNorm:4502'],DRUG_RESOURCE,flurbiprofen-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/flurbiprofen-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.941877
162877,['RxNorm:50121'],DRUG_RESOURCE,fluticasone propionate-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/fluticasone%20propionate-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.960123
162839,['RxNorm:284635'],DRUG_RESOURCE,fluticasone_salmeterol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/fluticasone_salmeterol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.882446
163261,['RxNorm:41127'],DRUG_RESOURCE,fluvastatin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/fluvastatin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:37.087095
163197,['RxNorm:42355'],DRUG_RESOURCE,fluvoxamine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/fluvoxamine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.068471
163009,['RxNorm:72236'],DRUG_RESOURCE,fosphenytoin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/fosphenytoin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.579298
2458073,['RxNorm:4601'],DRUG_RESOURCE,furazolidone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/furazolidone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.662167
162853,['RxNorm:4603'],DRUG_RESOURCE,furosemide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/furosemide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:35.995169
162893,['RxNorm:4637'],DRUG_RESOURCE,galantamine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/galantamine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.012532
163251,['RxNorm:328134'],DRUG_RESOURCE,gefitinib-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/gefitinib-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.030930
162901,['RxNorm:12574'],DRUG_RESOURCE,gemcitabine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/gemcitabine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.049474
163285,['ATC:D06AX07'],DRUG_RESOURCE,gentamicin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/gentamicin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.634100
162907,['RxNorm:4815'],DRUG_RESOURCE,glibenclamide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2022-08-25/drug_resource/glibenclamide-Drug_Resource_Mappings.xlsx,2022-08-25 17:32:18.914427
2458097,['RxNorm:4816'],DRUG_RESOURCE,gliclazide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/gliclazide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.102941
162919,['RxNorm:25789'],DRUG_RESOURCE,glimepiride-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/glimepiride-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.298042
162927,['RxNorm:4821'],DRUG_RESOURCE,glipizide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/glipizide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.315806
2457873,['RxNorm:4815'],DRUG_RESOURCE,glyburide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/glyburide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.073617
162857,['RxNorm:5093'],DRUG_RESOURCE,haloperidol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/haloperidol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.084730
163151,['RxNorm:5095'],DRUG_RESOURCE,halothane-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/halothane-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.701223
162879,['ATC:C10AA'],DRUG_RESOURCE,hmg coa reductase inhibitors-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/hmg%20coa%20reductase%20inhibitors-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.102339
162869,['ATC:G03A'],DRUG_RESOURCE,hormonal contraceptives for systemic use-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/hormonal%20contraceptives%20for%20systemic%20use-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.119892
162905,['RxNorm:5470'],DRUG_RESOURCE,hydralazine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/hydralazine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.137057
162855,['RxNorm:5487'],DRUG_RESOURCE,hydrochlorothiazide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/hydrochlorothiazide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.154508
163253,['RxNorm:5489'],DRUG_RESOURCE,hydrocodone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/hydrocodone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.701865
468390,['RxNorm:3423'],DRUG_RESOURCE,hydromorphone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/hydromorphone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.138090
162899,['RxNorm:5521'],DRUG_RESOURCE,hydroxychloroquine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/hydroxychloroquine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.090732
163305,['RxNorm:5640'],DRUG_RESOURCE,ibuprofen-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/ibuprofen-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.120372
163233,['RxNorm:5650'],DRUG_RESOURCE,idarubicin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/idarubicin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.173228
162897,['RxNorm:73178'],DRUG_RESOURCE,iloperidone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/iloperidone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.194372
163211,['RxNorm:5691'],DRUG_RESOURCE,imipramine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/imipramine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.741052
163161,['RxNorm:5781'],DRUG_RESOURCE,indomethacin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/indomethacin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.067280
163247,['RxNorm:191831'],DRUG_RESOURCE,infliximab-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/infliximab-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.215548
162837,['RxNorm:5880'],DRUG_RESOURCE,"interferon alfa-2b, recombinant-Drug_Resource_Mappings.xlsx","https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/interferon%20alfa-2b,%20recombinant-Drug_Resource_Mappings.xlsx",2024-01-12 21:34:31.876941
162925,['RxNorm:51499'],DRUG_RESOURCE,irinotecan-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/irinotecan-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.897561
163203,['RxNorm:6026'],DRUG_RESOURCE,isoflurane-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/isoflurane-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.735042
162885,['RxNorm:6038'],DRUG_RESOURCE,isoniazid-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/isoniazid-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.387176
162921,['RxNorm:6058'],DRUG_RESOURCE,isosorbide dinitrate-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/isosorbide%20dinitrate-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.404309
162931,['RxNorm:1243041'],DRUG_RESOURCE,ivacaftor-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/ivacaftor-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.190934
163299,['RxNorm:6099'],DRUG_RESOURCE,kanamycin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/kanamycin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.667686
163219,['RxNorm:1025342'],DRUG_RESOURCE,l-methylfolate-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/l-methylfolate-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.579016
163279,['RxNorm:6185'],DRUG_RESOURCE,labetalol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/labetalol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.614394
162867,['RxNorm:28439'],DRUG_RESOURCE,lamotrigine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/lamotrigine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.918138
162933,['RxNorm:17128'],DRUG_RESOURCE,lansoprazole-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/lansoprazole-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.208737
162887,['RxNorm:480167'],DRUG_RESOURCE,lapatinib-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/lapatinib-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.937636
162845,['RxNorm:43611'],DRUG_RESOURCE,latanoprost-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/latanoprost-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.492426
162865,['RxNorm:1731031'],DRUG_RESOURCE,lesinurad-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/lesinurad-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.956791
162917,['RxNorm:6313'],DRUG_RESOURCE,leucovorin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/leucovorin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.510228
162841,['RxNorm:82122'],DRUG_RESOURCE,levofloxacin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/levofloxacin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.976469
468396,['RxNorm:236913'],DRUG_RESOURCE,levomethadone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/levomethadone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.437481
2620790,['RxNorm:1433212'],DRUG_RESOURCE,levomilnacipran-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/levomilnacipran-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.630209
162881,['RxNorm:6387'],DRUG_RESOURCE,lidocaine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/lidocaine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.545953
163263,['RxNorm:28863'],DRUG_RESOURCE,lofexidine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/lofexidine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.666449
163207,['RxNorm:20890'],DRUG_RESOURCE,lornoxicam-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/lornoxicam-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.794290
1607721,['RxNorm:6472'],DRUG_RESOURCE,lovastatin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/lovastatin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:37.053129
163181,['ATC:M01AH06'],DRUG_RESOURCE,lumiracoxib-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/lumiracoxib-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.454543
162863,['RxNorm:6572'],DRUG_RESOURCE,mafenide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/mafenide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.472448
163265,['RxNorm:6676'],DRUG_RESOURCE,meclizine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/meclizine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.702906
162847,['RxNorm:6694'],DRUG_RESOURCE,mefloquine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/mefloquine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.581918
163049,['RxNorm:41493'],DRUG_RESOURCE,meloxicam-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/meloxicam-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.939837
2458231,['RxNorm:9061'],DRUG_RESOURCE,mepacrine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/mepacrine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.391175
163085,['RxNorm:103'],DRUG_RESOURCE,mercaptopurine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/mercaptopurine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.769200
162915,['RxNorm:52582'],DRUG_RESOURCE,mesalazine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/mesalazine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.333664
162969,['RxNorm:3523'],DRUG_RESOURCE,metamizole-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/metamizole-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.262262
162859,['RxNorm:6809'],DRUG_RESOURCE,metformin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/metformin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.438478
162861,['RxNorm:6813'],DRUG_RESOURCE,methadone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/methadone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.351748
162909,['RxNorm:6826'],DRUG_RESOURCE,methazolamide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/methazolamide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.996153
162875,['RxNorm:6835'],DRUG_RESOURCE,methimazole-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/methimazole-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.564023
162835,['RxNorm:6851'],DRUG_RESOURCE,methotrexate-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/methotrexate-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.636511
163169,['RxNorm:6857'],DRUG_RESOURCE,methoxyflurane-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/methoxyflurane-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.752115
162991,['RxNorm:6878'],DRUG_RESOURCE,methylene blue-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/methylene%20blue-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.986607
